intervention,region,time,effective_coverage,above_ul,costs,pop
cube 2,Hauts Bassins,2025,15844.403516258955,2992.36370584292,10887372879.976126,365397.1298152814
cube 2,Hauts Bassins,2026,16152.144313596575,3050.483431954117,11098834851.86782,372494.1217568741
cube 2,Hauts Bassins,2027,16450.54801137798,3106.8397595378033,11303880900.030886,379375.7853413507
cube 2,Hauts Bassins,2028,16744.5207552182,3162.3592600524066,11505882248.674513,386155.26408492797
cube 2,Hauts Bassins,2029,17037.388886834135,3217.670144223354,11707124570.627033,392909.2687148286
cube 2,Hauts Bassins,2030,17334.55875360275,3273.7934512873326,11911322800.297382,399762.4781949719
cube 2,Nord,2020,828.5574194107628,,5012324410.01096,250490.97501304146
cube 2,Nord,2021,845.1739889675714,,5112845671.723234,255514.52632300023
cube 2,Nord,2022,860.7504719836256,,5207074972.209148,260223.63679206138
cube 2,Nord,2023,875.7469021479769,,5297795266.560333,264757.3846356988
cube 2,Nord,2024,890.9227645395928,,5389601028.872568,269345.3787542513
cube 2,Nord,2025,906.9733590391246,,5486698447.49493,274197.823463015
cube 2,Nord,2026,924.5892133935195,,5593264841.947742,279523.4803572085
cube 2,Nord,2027,941.670588773083,,5696597927.5804,284687.55260271864
cube 2,Nord,2028,958.4983252462869,,5798396634.964924,289774.9442761081
cube 2,Nord,2029,975.2628309479147,,5899812830.36849,294843.2199084703
cube 2,Nord,2030,992.2735787486614,,6002718657.335629,299985.93989683304
cube 2,Plateau Central,2020,163.58117662797176,,3436232294.64115,145596.89397233803
cube 2,Plateau Central,2021,166.86176761170384,,3505145313.3403997,148516.8134121605
cube 2,Plateau Central,2022,169.93701545789878,,3569744836.2253194,151253.9653499987
cube 2,Plateau Central,2023,172.89774410993152,,3631938736.6453056,153889.1884515616
cube 2,Plateau Central,2024,175.8938978685089,,3694876786.8364277,156555.94198705256
cube 2,Plateau Central,2025,179.06274902149121,,3761442567.1618314,159376.40638794252
cube 2,Plateau Central,2026,182.54062769964995,,3834499866.7673492,162471.92351033216
cube 2,Plateau Central,2027,185.91298478384599,,3905340550.033316,165473.5201912341
cube 2,Plateau Central,2028,189.2352662187642,,3975129330.0988617,168430.5465911979
cube 2,Plateau Central,2029,192.5450640722538,,4044655876.534952,171376.4618675036
cube 2,Plateau Central,2030,195.90347723153334,,4115203649.784621,174365.6476329232
cube 2,Sahel,2020,66.90509499420226,78.72235266301998,6190080345.940767,215254.7326195628
cube 2,Sahel,2021,68.2468646032013,80.30111524248122,6314221290.455761,219571.62744569188
cube 2,Sahel,2022,69.50464837466983,81.78105780350663,6430591838.975052,223618.31341847382
cube 2,Sahel,2023,70.7155935200689,83.20588876443624,6542628863.138856,227514.30480018278
cube 2,Sahel,2024,71.94102761931583,84.6477678221458,6656006409.851129,231456.9117032767
cube 2,Sahel,2025,73.23709536857127,86.17275635165755,6775919003.98718,235626.76927312237
cube 2,Sahel,2026,74.65955611947854,87.84646232116451,6907525518.226884,240203.27288058156
cube 2,Sahel,2027,76.03885828445591,89.46938672579505,7035138986.577536,244640.92174348977
cube 2,Sahel,2028,77.39767938834244,91.06821255745075,7160857540.740659,249012.67659146152
cube 2,Sahel,2029,78.75139467737566,92.66103074861886,7286103703.31423,253368.0044272431
cube 2,Sahel,2030,80.124993743498,94.27724473217644,7413189519.1723995,257787.3046274785
cube 2,Sud-Ouest,2020,2199.918388919516,,3156373108.0637984,133230.89392865638
cube 2,Sud-Ouest,2021,2244.037355296982,,3219673601.2688212,135902.81546869365
cube 2,Sud-Ouest,2022,2285.3947683367196,,3279011905.360106,138407.49252290346
cube 2,Sud-Ouest,2023,2325.2120721394726,,3336140509.580894,140818.8978760244
cube 2,Sud-Ouest,2024,2365.5057898238433,,3393952657.323941,143259.1556846035
cube 2,Sud-Ouest,2025,2408.1220251811,,3455097079.7380056,145840.06921354125
cube 2,Sud-Ouest,2026,2454.894211420554,,3522204328.622848,148672.67437519936
cube 2,Sud-Ouest,2027,2500.2472924807207,,3587275490.420108,151419.33605251394
cube 2,Sud-Ouest,2028,2544.9269321098245,,3651380419.8182154,154125.21294239227
cube 2,Sud-Ouest,2029,2589.4386865279853,,3715244472.8421216,156820.92241113173
cube 2,Sud-Ouest,2030,2634.6042429751747,,3780046580.274236,159556.22727087233
cube 2 + current fortification ,Boucle de Mouhoun,2020,18170.663910884497,257.64119476884855,27699582866.10003,303125.22287262016
cube 2 + current fortification ,Boucle de Mouhoun,2021,18535.073297241,262.8081424459575,28255093002.882656,309204.34452705906
cube 2 + current fortification ,Boucle de Mouhoun,2022,18876.67308401209,267.65167362501194,28775831906.37644,314902.95367012953
cube 2 + current fortification ,Boucle de Mouhoun,2023,19205.55203192286,272.3148364840914,29277179007.134445,320389.35223390727
cube 2 + current fortification ,Boucle de Mouhoun,2024,19538.366015137195,277.03379406823103,29784524723.95881,325941.39553467726
cube 2 + current fortification ,Boucle de Mouhoun,2025,19890.363295456395,282.0247509370387,30321113694.10662,331813.4569282843
cube 2 + current fortification ,Boucle de Mouhoun,2026,20276.687479487522,287.50242774786005,30910031017.17365,338258.1638999086
cube 2 + current fortification ,Boucle de Mouhoun,2027,20651.29028176336,292.8139075053109,31481080122.1707,344507.333357088
cube 2 + current fortification ,Boucle de Mouhoun,2028,21020.33066046514,298.0465178575238,32043649800.467575,350663.7097884392
cube 2 + current fortification ,Boucle de Mouhoun,2029,21387.9843578432,303.2594665047621,32604105604.751717,356796.95343348343
cube 2 + current fortification ,Boucle de Mouhoun,2030,21761.038263244227,308.5489845087318,33172793552.360947,363020.2840048254
cube 2 + current fortification ,Cascades,2020,14427.770777649292,,10973478389.615223,127955.67152069989
cube 2 + current fortification ,Cascades,2021,14717.117117516711,,11193549518.868824,130521.79942710849
cube 2 + current fortification ,Cascades,2022,14988.352304376063,,11399845661.729315,132927.30482426906
cube 2 + current fortification ,Cascades,2023,15249.486960617696,,11598459539.868155,135243.23157495516
cube 2 + current fortification ,Cascades,2024,15513.746091982535,,11799449832.268892,137586.86838000108
cube 2 + current fortification ,Cascades,2025,15793.237039573027,,12012025144.196398,140065.59170005127
cube 2 + current fortification ,Cascades,2026,16099.984046748956,,12245330878.408556,142786.04102621917
cube 2 + current fortification ,Cascades,2027,16397.424106749368,,12471557931.84059,145423.94976493224
cube 2 + current fortification ,Cascades,2028,16690.447521728544,,12694425772.02741,148022.6885730808
cube 2 + current fortification ,Cascades,2029,16982.36989161776,,12916456178.99694,150611.66253494567
cube 2 + current fortification ,Cascades,2030,17278.580105027122,,13141747835.325886,153238.66412460222
cube 2 + current fortification ,Centre,2020,101554.79676571884,4347.824950691543,33553307855.972546,447550.49093612924
cube 2 + current fortification ,Centre,2021,103591.45989219859,4435.019795637078,34226213391.289917,456526.0352841754
cube 2 + current fortification ,Centre,2022,105500.64147691608,4516.7568242541,34856999523.556625,464939.77035862696
cube 2 + current fortification ,Centre,2023,107338.72702400471,4595.450046609454,35464295802.91757,473040.18624424876
cube 2 + current fortification ,Centre,2024,109198.80525735285,4675.084833057269,36078858379.84542,481237.52357372077
cube 2 + current fortification ,Centre,2025,111166.09783621615,4759.309744455836,36728844157.41189,489907.3529419627
cube 2 + current fortification ,Centre,2026,113325.24150798161,4851.748300065241,37442216786.093834,499422.6672459195
cube 2 + current fortification ,Centre,2027,115418.87505046341,4941.382196675822,38133945124.15098,508649.2793767054
cube 2 + current fortification ,Centre,2028,117481.42052712891,5029.685132341874,38815402086.79109,517738.88686013385
cube 2 + current fortification ,Centre,2029,119536.21592153537,5117.656266831725,39494298452.549255,526794.3398453969
cube 2 + current fortification ,Centre,2030,121621.19276836183,5206.91954778889,40183166652.20241,535982.8020461566
cube 2 + current fortification ,Centre-Est,2020,35495.89195094644,,19092950237.78628,247693.39851570752
cube 2 + current fortification ,Centre-Est,2021,36207.755659804796,,19475855910.028625,252660.84493375485
cube 2 + current fortification ,Centre-Est,2022,36875.06144352081,,19834794238.426853,257317.3623033205
cube 2 + current fortification ,Centre-Est,2023,37517.517418560274,,20180366057.789738,261800.475562572
cube 2 + current fortification ,Centre-Est,2024,38167.66037678557,,20530072642.596706,266337.22925413784
cube 2 + current fortification ,Centre-Est,2025,38855.27737804181,,20899936208.943604,271135.4800532362
cube 2 + current fortification ,Centre-Est,2026,39609.95104113191,,21305869005.7602,276401.6580278427
cube 2 + current fortification ,Centre-Est,2027,40341.72730749827,,21699485479.97739,281508.05599130015
cube 2 + current fortification ,Centre-Est,2028,41062.637532472945,,22087257199.31816,286538.6297798238
cube 2 + current fortification ,Centre-Est,2029,41780.83891363878,,22473571853.708553,291550.30102238565
cube 2 + current fortification ,Centre-Est,2030,42509.58945258091,,22865560813.86796,296635.5851986555
cube 2 + current fortification ,Centre-Nord,2020,8450.417606927631,,23512313472.07944,259646.7723712599
cube 2 + current fortification ,Centre-Nord,2021,8619.889207398546,,23983848676.637917,264853.94154533616
cube 2 + current fortification ,Centre-Nord,2022,8778.753014841706,,24425868919.153446,269735.176623637
cube 2 + current fortification ,Centre-Nord,2023,8931.700890912887,,24851428764.1635,274434.63932597317
cube 2 + current fortification ,Centre-Nord,2024,9086.478787712873,,25282080431.026333,279190.3310808496
cube 2 + current fortification ,Centre-Nord,2025,9250.178035565794,,25737554729.4215,284220.1394668599
cube 2 + current fortification ,Centre-Nord,2026,9429.841294031712,,26237447048.234577,289740.4566090727
cube 2 + current fortification ,Centre-Nord,2027,9604.053426922463,,26722172238.124466,295093.28295648465
cube 2 + current fortification ,Centre-Nord,2028,9775.678708703212,,27199699812.815544,300366.6259490425
cube 2 + current fortification ,Centre-Nord,2029,9946.659102860109,,27675433061.986683,305620.1541823939
cube 2 + current fortification ,Centre-Nord,2030,10120.15090844271,,28158154024.126003,310950.84781763575
cube 2 + current fortification ,Centre-Ouest,2020,11544.610307912324,870.0208260021988,21340834774.137787,252398.93526040527
cube 2 + current fortification ,Centre-Ouest,2021,11776.135384742965,887.4689366973134,21768821365.190228,257460.7503688881
cube 2 + current fortification ,Centre-Ouest,2022,11993.168534377959,903.8249119168393,22170018847.24787,262205.72957763117
cube 2 + current fortification ,Centre-Ouest,2023,12202.11958375771,919.571806764455,22556276131.10264,266774.0104444914
cube 2 + current fortification ,Centre-Ouest,2024,12413.570731612139,935.5071131462856,22947154981.8223,271396.95077375224
cube 2 + current fortification ,Centre-Ouest,2025,12637.209859530625,952.360925757414,23360563971.008335,276286.3559822161
cube 2 + current fortification ,Centre-Ouest,2026,12882.658357121843,970.8583283478637,23814288756.24985,281652.5777775789
cube 2 + current fortification ,Centre-Ouest,2027,13120.659752873593,988.7945050917158,24254247172.10657,286855.984153025
cube 2 + current fortification ,Centre-Ouest,2028,13355.127099850632,1006.4643501056872,24687672708.20613,291982.125889466
cube 2 + current fortification ,Centre-Ouest,2029,13588.713428083267,1024.067800097628,25119469633.641865,297089.0059802472
cube 2 + current fortification ,Centre-Ouest,2030,13825.730742520516,1041.9298148546084,25557608922.115593,302270.89746091864
cube 2 + current fortification ,Centre-Sud,2020,20588.450418838827,736.1338321313983,9769319798.884918,133621.29060735472
cube 2 + current fortification ,Centre-Sud,2021,21001.34807739197,750.8968633205105,9965241744.85738,136301.04148234735
cube 2 + current fortification ,Centre-Sud,2022,21388.401093589673,764.7358271208615,10148900282.408047,138813.05780730996
cube 2 + current fortification ,Centre-Sud,2023,21761.04063753087,778.0594415699668,10325719557.31283,141231.52912398553
cube 2 + current fortification ,Centre-Sud,2024,22138.138812133067,791.5424730129581,10504654474.138512,143678.93744034512
cube 2 + current fortification ,Centre-Sud,2025,22536.972811207634,805.802662301143,10693903145.32857,146267.41363016426
cube 2 + current fortification ,Centre-Sud,2026,22974.70124796325,821.453510472162,10901607416.254112,149108.31896616303
cube 2 + current fortification ,Centre-Sud,2027,23399.14865721803,836.6294995124574,11103009775.074858,151863.02898395417
cube 2 + current fortification ,Centre-Sud,2028,23817.29350744003,851.5801424563421,11301421538.999437,154576.83470564938
cube 2 + current fortification ,Centre-Sud,2029,24233.86716467645,866.4746078691369,11499087764.215195,157280.44321336024
cube 2 + current fortification ,Centre-Sud,2030,24656.55958101146,881.5878476671577,11699657370.364944,160023.76313553101
cube 2 + current fortification ,Est,2020,17351.37362278523,147.74867162265681,25092264705.256565,274863.2348039935
cube 2 + current fortification ,Est,2021,17699.35229023139,150.71174457502974,25595485546.73942,280375.567386783
cube 2 + current fortification ,Est,2022,18025.549811620716,153.4893489030576,26067208116.42412,285542.86467766593
cube 2 + current fortification ,Est,2023,18339.600059308697,156.16351798773076,26521364203.25924,290517.73691816453
cube 2 + current fortification ,Est,2024,18657.407916961056,158.86968349486486,26980954265.866825,295552.13348523196
cube 2 + current fortification ,Est,2025,18993.53412318978,161.73183156149645,27467034960.36523,300876.7111443228
cube 2 + current fortification ,Est,2026,19362.43948017161,164.87309735597933,28000518422.240536,306720.5435670997
cube 2 + current fortification ,Est,2027,19720.151956408477,167.91905465802517,28517815573.304214,312387.06948520336
cube 2 + current fortification ,Est,2028,20072.552811113248,170.91978297459755,29027431452.763985,317969.45396827674
cube 2 + current fortification ,Est,2029,20423.629508051312,173.90923595612713,29535132433.846485,323530.86245860974
cube 2 + current fortification ,Est,2030,20779.86292504688,176.94259892167236,30050290679.55291,329173.9585885958
cube 2 + current fortification ,Hauts Bassins,2020,64931.35290286299,2733.647163218037,30523823106.728596,333805.28757823096
cube 2 + current fortification ,Hauts Bassins,2021,66233.5394703255,2788.4699638679763,31135972871.9837,340499.6923950012
cube 2 + current fortification ,Hauts Bassins,2022,67454.21783492231,2839.8612224726394,31709806140.58822,346775.0720739728
cube 2 + current fortification ,Hauts Bassins,2023,68629.43934217417,2889.338721336062,32262270424.710617,352816.7628082349
cube 2 + current fortification ,Hauts Bassins,2024,69818.72237008557,2939.4082182765765,32821344941.794975,358930.7423481002
cube 2 + current fortification ,Hauts Bassins,2025,71076.55531121236,2992.36370584292,33412644344.568966,365397.1298152814
cube 2 + current fortification ,Hauts Bassins,2026,72457.05258149699,3050.483431954117,34061607481.69208,372494.1217568741
cube 2 + current fortification ,Hauts Bassins,2027,73795.6644710936,3106.8397595378033,34690880563.18379,379375.7853413507
cube 2 + current fortification ,Hauts Bassins,2028,75114.39950369402,3162.3592600524066,35310809658.45399,386155.26408492797
cube 2 + current fortification ,Hauts Bassins,2029,76428.17934616841,3217.670144223354,35928409349.82136,392909.2687148286
